market_class,market_class_label,country_iso3,gics_code,sector,period,monthly_returns,first_return_month,last_return_month,efficiency_score,inefficiency_distance,vr_2m,vr_3m,vr_6m
emerging,Developing (MSCI Emerging proxy),IDN,15,Materials,2020-2021,24,2020-01-31,2021-12-31,0.894451909005481,0.105548090994519,1.044863000589715,1.093423847659582,0.8216425752657399
emerging,Developing (MSCI Emerging proxy),IDN,30,Consumer Staples,2020-2021,24,2020-01-31,2021-12-31,0.7407525187127111,0.2592474812872889,1.2102616045715744,1.0189011971326596,0.4514203578423675
emerging,Developing (MSCI Emerging proxy),IDN,40,Financials,2020-2021,24,2020-01-31,2021-12-31,0.6881996339002738,0.31180036609972617,1.2250172535703685,1.3380677606242501,0.6276839158954404
emerging,Developing (MSCI Emerging proxy),IDN,20,Industrials,2020-2021,24,2020-01-31,2021-12-31,0.7381440887390709,0.2618559112609291,1.238709619375689,1.3791220854097983,0.8322639710026999
emerging,Developing (MSCI Emerging proxy),IDN,25,Consumer Discretionary,2020-2021,24,2020-01-31,2021-12-31,0.6512114178322708,0.34878858216772923,1.3162138954750053,1.3299214374693125,0.5997695864411299
emerging,Developing (MSCI Emerging proxy),IDN,35,Health Care,2020-2021,24,2020-01-31,2021-12-31,0.7000380048219056,0.2999619951780944,1.3897598213998985,1.3668944836351433,0.8567683195007586
emerging,Developing (MSCI Emerging proxy),IDN,45,Information Technology,2020-2021,24,2020-01-31,2021-12-31,0.542503992003295,0.457496007996705,1.3846828182561939,1.6811195522606472,1.3066856534732738
emerging,Developing (MSCI Emerging proxy),IDN,10,Energy,2020-2021,24,2020-01-31,2021-12-31,0.8487404091894423,0.15125959081055773,1.133899069178761,1.1812911592139632,0.861411455961051
emerging,Developing (MSCI Emerging proxy),IDN,60,Real Estate,2020-2021,24,2020-01-31,2021-12-31,0.7622638130766015,0.23773618692339848,1.2308472514938034,1.2798529358192665,1.2025083734571256
emerging,Developing (MSCI Emerging proxy),IDN,50,Communication Services,2020-2021,24,2020-01-31,2021-12-31,0.856658980930625,0.14334101906937502,1.0169591996652807,0.9832887092760524,0.6036474331811031
emerging,Developing (MSCI Emerging proxy),IDN,15,Materials,2022-2025,48,2022-01-31,2025-12-31,0.5640098863053855,0.4359901136946145,1.2698665238533566,1.4268964112022071,1.61120740602828
emerging,Developing (MSCI Emerging proxy),IDN,30,Consumer Staples,2022-2025,48,2022-01-31,2025-12-31,0.7823052371910083,0.2176947628089917,1.2205184010875072,1.2239979471643228,1.208567940175145
emerging,Developing (MSCI Emerging proxy),IDN,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.7921418236814919,0.20785817631850811,1.10030853981357,1.0519726609719673,0.5287066718300127
emerging,Developing (MSCI Emerging proxy),IDN,20,Industrials,2022-2025,48,2022-01-31,2025-12-31,0.7305096199437218,0.26949038005627823,1.094819063491601,1.3001112291091292,1.4135408475681042
emerging,Developing (MSCI Emerging proxy),IDN,25,Consumer Discretionary,2022-2025,48,2022-01-31,2025-12-31,0.7508657955472761,0.24913420445272394,1.1554808406133328,1.279708171014257,1.3122136017305819
emerging,Developing (MSCI Emerging proxy),IDN,35,Health Care,2022-2025,48,2022-01-31,2025-12-31,0.08521648592116016,0.9147835140788398,1.5874999534997642,1.9200075111569068,2.2368430775798487
emerging,Developing (MSCI Emerging proxy),IDN,45,Information Technology,2022-2025,48,2022-01-31,2025-12-31,0.689062811206369,0.31093718879363097,1.244832005009759,1.283418858277802,1.4045607030933318
emerging,Developing (MSCI Emerging proxy),IDN,10,Energy,2022-2025,48,2022-01-31,2025-12-31,0.7783702586369114,0.22162974136308855,0.9099401785798896,0.7376697683085658,0.6875008290222788
emerging,Developing (MSCI Emerging proxy),IDN,60,Real Estate,2022-2025,48,2022-01-31,2025-12-31,0.8274611824584254,0.17253881754157463,1.119402915595868,0.8990903988618321,0.7026960641093121
emerging,Developing (MSCI Emerging proxy),IDN,50,Communication Services,2022-2025,48,2022-01-31,2025-12-31,0.829871297500134,0.170128702499866,1.2355518041639657,1.235325455596414,1.0395088477392185
emerging,Developing (MSCI Emerging proxy),IND,25,Consumer Discretionary,2008-2010,36,2008-01-31,2010-12-31,0.21657179069605947,0.7834282093039405,1.2649020774529418,1.528911979859867,2.556470570599013
emerging,Developing (MSCI Emerging proxy),IND,45,Information Technology,2008-2010,36,2008-01-31,2010-12-31,-0.029505794722233247,1.0295057947222332,1.3390776524095884,1.745545463968818,3.003894267788293
emerging,Developing (MSCI Emerging proxy),IND,20,Industrials,2008-2010,36,2008-01-31,2010-12-31,0.46772573086034064,0.5322742691396594,1.2638616259848026,1.3370182993104067,1.9959428821237688
emerging,Developing (MSCI Emerging proxy),IND,30,Consumer Staples,2008-2010,36,2008-01-31,2010-12-31,0.590619702745816,0.409380297254184,1.1739059341677505,1.189573381297964,1.8646615762968373
emerging,Developing (MSCI Emerging proxy),IND,15,Materials,2008-2010,36,2008-01-31,2010-12-31,0.4039689446974889,0.5960310553025111,1.2313197505294844,1.4190297770335152,2.1377436383445336
emerging,Developing (MSCI Emerging proxy),IND,10,Energy,2008-2010,36,2008-01-31,2010-12-31,0.7220192404048928,0.27798075959510715,1.0900722574450226,1.1565201821520876,1.587349839188211
emerging,Developing (MSCI Emerging proxy),IND,35,Health Care,2008-2010,36,2008-01-31,2010-12-31,0.42231265580814015,0.5776873441918599,1.2256364858334223,1.3692977383677087,2.1381278083744486
emerging,Developing (MSCI Emerging proxy),IND,40,Financials,2008-2010,36,2008-01-31,2010-12-31,0.5105927462535642,0.4894072537464358,1.2371658072412886,1.29942030935156,1.9316356446464586
emerging,Developing (MSCI Emerging proxy),IND,55,Utilities,2008-2010,36,2008-01-31,2010-12-31,0.8728558861802723,0.12714411381972768,0.9701393483098839,0.8925016199984238,1.2440733097674908
emerging,Developing (MSCI Emerging proxy),IND,50,Communication Services,2008-2010,36,2008-01-31,2010-12-31,0.8617285501770603,0.1382714498229397,1.0103479819953172,1.0387494053899873,1.3657169620835148
emerging,Developing (MSCI Emerging proxy),IND,25,Consumer Discretionary,2020-2021,24,2020-01-31,2021-12-31,0.830342572168903,0.16965742783109705,1.041009322502568,1.1129160561762923,0.6449530951855692
emerging,Developing (MSCI Emerging proxy),IND,45,Information Technology,2020-2021,24,2020-01-31,2021-12-31,0.8976330168369936,0.10236698316300641,1.036126228197415,1.092174369103745,0.8211996478121408
emerging,Developing (MSCI Emerging proxy),IND,20,Industrials,2020-2021,24,2020-01-31,2021-12-31,0.784055334512865,0.21594466548713498,1.182631896869986,1.35018957868268,1.1150125209087387
emerging,Developing (MSCI Emerging proxy),IND,30,Consumer Staples,2020-2021,24,2020-01-31,2021-12-31,0.7658749609248495,0.23412503907515048,0.9646092295759995,0.8409337442702981,0.4920819089282511
emerging,Developing (MSCI Emerging proxy),IND,15,Materials,2020-2021,24,2020-01-31,2021-12-31,0.886173577559203,0.11382642244079699,1.102994659136661,1.2094321854494199,0.9709475772636899
emerging,Developing (MSCI Emerging proxy),IND,10,Energy,2020-2021,24,2020-01-31,2021-12-31,0.8339443838495791,0.16605561615042086,0.9763654085290533,0.9781885048515812,0.547279238168103
emerging,Developing (MSCI Emerging proxy),IND,35,Health Care,2020-2021,24,2020-01-31,2021-12-31,0.7216673533132709,0.2783326466867291,0.8614987795836004,0.7380138586235224,0.56548942173269
emerging,Developing (MSCI Emerging proxy),IND,40,Financials,2020-2021,24,2020-01-31,2021-12-31,0.9002673272171483,0.0997326727828517,1.0040814584604998,1.1698370737339086,0.8747205138458533
emerging,Developing (MSCI Emerging proxy),IND,55,Utilities,2020-2021,24,2020-01-31,2021-12-31,0.9443892486659812,0.055610751334018826,1.0366072794571781,1.0161799083132645,0.8859549337683862
emerging,Developing (MSCI Emerging proxy),IND,50,Communication Services,2020-2021,24,2020-01-31,2021-12-31,0.7886504691782216,0.21134953082177843,1.036090007413008,1.0300961195501117,0.43213753449778436
emerging,Developing (MSCI Emerging proxy),IND,60,Real Estate,2020-2021,24,2020-01-31,2021-12-31,0.7968704149612322,0.20312958503876777,1.1741153117006546,1.3892603135989616,1.046013129816687
emerging,Developing (MSCI Emerging proxy),IND,25,Consumer Discretionary,2022-2025,48,2022-01-31,2025-12-31,0.6515333592689929,0.3484666407310071,1.2486651676061133,1.2974428418136936,1.499291912773214
emerging,Developing (MSCI Emerging proxy),IND,45,Information Technology,2022-2025,48,2022-01-31,2025-12-31,0.8923129781615464,0.10768702183845358,1.119235400098804,1.1168368705500706,1.086988794866486
emerging,Developing (MSCI Emerging proxy),IND,20,Industrials,2022-2025,48,2022-01-31,2025-12-31,0.6540294329608376,0.3459705670391624,1.2670652497112926,1.3298449447330012,1.4410015066731934
emerging,Developing (MSCI Emerging proxy),IND,30,Consumer Staples,2022-2025,48,2022-01-31,2025-12-31,0.9263159674111942,0.07368403258880585,1.1321371932642463,1.0571749696222321,0.9682600651200609
emerging,Developing (MSCI Emerging proxy),IND,15,Materials,2022-2025,48,2022-01-31,2025-12-31,0.9147090892032843,0.08529091079671569,1.0594471952367244,0.9242771931752694,0.8792972696713081
emerging,Developing (MSCI Emerging proxy),IND,10,Energy,2022-2025,48,2022-01-31,2025-12-31,0.7707739885006183,0.2292260114993817,1.1716988877031393,1.2866290908727713,1.2293500559222346
emerging,Developing (MSCI Emerging proxy),IND,35,Health Care,2022-2025,48,2022-01-31,2025-12-31,0.7157377752735918,0.28426222472640816,1.230283344765899,1.2344389338502304,1.3880643955630951
emerging,Developing (MSCI Emerging proxy),IND,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.9409508819679602,0.05904911803203983,1.0733441542398976,1.0169945166734233,0.9131913168172013
emerging,Developing (MSCI Emerging proxy),IND,55,Utilities,2022-2025,48,2022-01-31,2025-12-31,0.708176093348938,0.29182390665106195,1.1887350843944846,1.1966708461658135,1.4900657893928875
emerging,Developing (MSCI Emerging proxy),IND,50,Communication Services,2022-2025,48,2022-01-31,2025-12-31,0.7730981655675048,0.22690183443249523,1.2230489207472433,1.1732954062711805,1.284361176279062
emerging,Developing (MSCI Emerging proxy),IND,60,Real Estate,2022-2025,48,2022-01-31,2025-12-31,0.7564478694870308,0.2435521305129692,1.1166108120593736,1.098401042455406,1.5156445370241278
developed,Developed,ISR,40,Financials,2008-2010,36,2008-01-31,2010-12-31,-0.1811954680920531,1.1811954680920531,1.5131007320969718,1.9311096916728168,3.0993759805063705
developed,Developed,ISR,20,Industrials,2008-2010,36,2008-01-31,2010-12-31,0.0771770696354177,0.9228229303645823,1.3987590469867566,1.73321501871424,2.63649472539275
developed,Developed,ISR,45,Information Technology,2008-2010,36,2008-01-31,2010-12-31,0.4888650632140742,0.5111349367859258,1.2088334345639973,1.3880910650103042,1.9364803107834758
developed,Developed,ISR,30,Consumer Staples,2008-2010,36,2008-01-31,2010-12-31,0.26199999862327294,0.738000001376727,1.2614904987941633,1.5491935013134854,2.4033160040225323
developed,Developed,ISR,25,Consumer Discretionary,2008-2010,36,2008-01-31,2010-12-31,0.05302031700502541,0.9469796829949746,1.4309685137079462,1.7766275629945907,2.633342972282387
developed,Developed,ISR,15,Materials,2008-2010,36,2008-01-31,2010-12-31,0.37716671836882787,0.6228332816311721,1.3127291121112195,1.5805640098136666,1.9752067229686303
developed,Developed,ISR,35,Health Care,2008-2010,36,2008-01-31,2010-12-31,0.9120553933143675,0.08794460668563253,0.9392512308425562,0.8960807877273422,0.9008341613732038
developed,Developed,ISR,40,Financials,2020-2021,24,2020-01-31,2021-12-31,0.6798735583291127,0.32012644167088733,1.1862810373596382,1.3023206556452518,1.4717776320077718
developed,Developed,ISR,20,Industrials,2020-2021,24,2020-01-31,2021-12-31,0.7242744828553168,0.2757255171446832,0.9042956506848974,0.7173370735279678,0.5511907243530852
developed,Developed,ISR,45,Information Technology,2020-2021,24,2020-01-31,2021-12-31,0.6808204040769841,0.3191795959230159,1.0607097618724879,0.8075956885769573,0.2955752855264831
developed,Developed,ISR,30,Consumer Staples,2020-2021,24,2020-01-31,2021-12-31,0.7950900919452013,0.2049099080547987,0.9503697402443804,0.8341435492006286,0.600756986390595
developed,Developed,ISR,25,Consumer Discretionary,2020-2021,24,2020-01-31,2021-12-31,0.9287149004188103,0.07128509958118967,1.0629536827314814,1.0517376126594309,1.0991640033526566
developed,Developed,ISR,15,Materials,2020-2021,24,2020-01-31,2021-12-31,0.7200141920319245,0.2799858079680755,1.1717087883258963,1.1456406380076973,1.522607997570633
developed,Developed,ISR,35,Health Care,2020-2021,24,2020-01-31,2021-12-31,0.6112654797077748,0.3887345202922252,0.7204067914137249,0.667783054204322,0.44560659350527726
developed,Developed,ISR,10,Energy,2020-2021,24,2020-01-31,2021-12-31,0.982576175638917,0.01742382436108303,1.0108510458512165,0.9919831944799825,1.033403621712015
developed,Developed,ISR,60,Real Estate,2020-2021,24,2020-01-31,2021-12-31,0.7464319697130732,0.25356803028692676,1.128221616472589,1.1638481568166774,1.4686343175715142
developed,Developed,ISR,50,Communication Services,2020-2021,24,2020-01-31,2021-12-31,0.7858613907554521,0.21413860924454786,1.0911805657339053,1.2998301735747273,0.7485949115749891
developed,Developed,ISR,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.8402697905744787,0.1597302094255213,0.9337431198882593,0.9445125812687761,1.3574463294335994
developed,Developed,ISR,20,Industrials,2022-2025,48,2022-01-31,2025-12-31,0.5618705073747121,0.4381294926252879,1.1442273247459713,1.3114628286071988,1.8586983245226933
developed,Developed,ISR,45,Information Technology,2022-2025,48,2022-01-31,2025-12-31,0.8172793237257386,0.18272067627426136,1.1277342468301252,1.1431285912121962,1.2772991907804625
developed,Developed,ISR,30,Consumer Staples,2022-2025,48,2022-01-31,2025-12-31,0.5245550660174831,0.47544493398251686,1.2314219107404292,1.4032761765327504,1.7916367146743708
developed,Developed,ISR,25,Consumer Discretionary,2022-2025,48,2022-01-31,2025-12-31,0.907113376626744,0.09288662337325604,1.0704037668701416,1.0778208885119254,1.1304352147377013
developed,Developed,ISR,15,Materials,2022-2025,48,2022-01-31,2025-12-31,0.8965195201349115,0.10348047986508846,0.9052585300763225,0.8369963217892523,0.9473037085391597
developed,Developed,ISR,35,Health Care,2022-2025,48,2022-01-31,2025-12-31,0.8363400914358414,0.16365990856415857,0.9054672531206963,0.8098619658995991,0.7936910552872287
developed,Developed,ISR,10,Energy,2022-2025,48,2022-01-31,2025-12-31,0.7852700777990241,0.21472992220097586,0.8441966948841441,0.7423297412225008,0.7692837972904276
developed,Developed,ISR,60,Real Estate,2022-2025,48,2022-01-31,2025-12-31,0.975956260905755,0.024043739094244954,1.0161133230738373,0.9681785446393258,0.9758035611517767
developed,Developed,ISR,50,Communication Services,2022-2025,48,2022-01-31,2025-12-31,0.6242319875066249,0.3757680124933751,1.1669634232975001,1.2618019019553062,1.6985387122273192
developed,Developed,ITA,15,Materials,2008-2010,36,2008-01-31,2010-12-31,0.8414225689140947,0.15857743108590527,1.0582704854656928,0.9404987986583682,1.3579606064503913
developed,Developed,ITA,25,Consumer Discretionary,2008-2010,36,2008-01-31,2010-12-31,0.4970777118530977,0.5029222881469023,1.232693533685398,1.288199076259616,1.987874254495693
developed,Developed,ITA,20,Industrials,2008-2010,36,2008-01-31,2010-12-31,0.47983080784358834,0.5201691921564117,1.2786439576813107,1.3359820114650978,1.9458816073228264
developed,Developed,ITA,40,Financials,2008-2010,36,2008-01-31,2010-12-31,0.7450853379184221,0.25491466208157787,1.157315058502808,1.0420678065576658,1.56536112118426
developed,Developed,ITA,55,Utilities,2008-2010,36,2008-01-31,2010-12-31,0.5040738081338423,0.4959261918661577,1.2357865321075696,1.3161540514835923,1.9358379920073114
developed,Developed,ITA,45,Information Technology,2008-2010,36,2008-01-31,2010-12-31,0.5453239178069857,0.45467608219301425,1.1950893455617217,1.2668984604873064,1.9020404405300149
developed,Developed,ITA,30,Consumer Staples,2008-2010,36,2008-01-31,2010-12-31,0.4246769682305861,0.5753230317694139,1.2308523264116646,1.3868378846090257,2.1082788842875515
developed,Developed,ITA,35,Health Care,2008-2010,36,2008-01-31,2010-12-31,0.273283838596028,0.726716161403972,1.2968620906579582,1.5235565595315297,2.3597298340224278
developed,Developed,ITA,15,Materials,2020-2021,24,2020-01-31,2021-12-31,0.8235058350056431,0.17649416499435688,1.1682472395226704,1.2815470259390471,1.079688229521353
developed,Developed,ITA,25,Consumer Discretionary,2020-2021,24,2020-01-31,2021-12-31,0.8851038941749678,0.11489610582503218,1.165441508069333,1.1547190340369962,0.9754722246312326
developed,Developed,ITA,20,Industrials,2020-2021,24,2020-01-31,2021-12-31,0.7730936703665976,0.2269063296334024,0.9145666796005808,0.841622960445666,0.5630913710535461
developed,Developed,ITA,40,Financials,2020-2021,24,2020-01-31,2021-12-31,0.8519811023929946,0.14801889760700537,1.0437937881212151,1.0050276598483747,0.6047647551485738
developed,Developed,ITA,55,Utilities,2020-2021,24,2020-01-31,2021-12-31,0.7671892356506677,0.23281076434933234,0.9801278575860068,0.8814990854845589,0.43994076388143727
developed,Developed,ITA,45,Information Technology,2020-2021,24,2020-01-31,2021-12-31,0.5840136735276491,0.4159863264723509,0.7087579886479041,0.6549073306664828,0.38837570126856075
